Шифр расценки и коды ресурсов,Наименование работ и затрат,Ед. изм.,Unnamed: 3,Наименование СПГЗ,ID,КПГЗ,Единица измерения,Unnamed: 8
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Устройство павильона контейнерной площадки при благоустройстве парков,46323838.0,"02.03.04 СТРОИТЕЛЬСТВО ПАРКОВ, МЕСТ ОТДЫХА И ДОСУГА",Штука, штука
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Устройство элементов контейнерных (бункерных) площадок в рамках благоустройства территорий объектов спорта,60046291.0,02.03.12 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ ОБЪЕКТОВ СПОРТА,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Устройство элементов контейнерных (бункерных) площадок в рамках благоустройства территорий учреждений образования,59116663.0,02.03.11 РАБОТЫ ПО БЛАГОУСТРОЙСТВУ ТЕРРИТОРИЙ УЧРЕЖДЕНИЙ ОБРАЗОВАНИЯ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж стеллы в рамках благоустройства территории,91743864.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж стеллы в рамках ремонтно-восстановительных работ на объектах благоустройства,91741836.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Замена стеллы в рамках благоустройства территории,91740305.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Замена стеллы в рамках ремонтно-восстановительных работ на объектах благоустройства,91739115.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Установка стеллы в рамках благоустройства территории,91742885.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Установка стеллы в рамках ремонтно-восстановительных работ на объектах благоустройства,91739597.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж биотуалета в рамках благоустройства территории,91739436.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж биотуалета в рамках ремонтно-восстановительных работ на объектах благоустройства,91741657.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Замена биотуалета в рамках благоустройства территории,91743116.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Замена биотуалета в рамках ремонтно-восстановительных работ на объектах благоустройства,91738807.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Установка биотуалета в рамках благоустройства территории,91741555.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Установка биотуалета в рамках ремонтно-восстановительных работ на объектах благоустройства,91742767.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж бункера - накопителя в рамках благоустройства территории,91741210.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Демонтаж бункера - накопителя в рамках ремонтно-восстановительных работ на объектах благоустройства,91740517.0,02.06.05.01 РАБОТЫ РЕМОНТНО-ВОССТАНОВИТЕЛЬНЫЕ СВЯЗАННЫЕ С ЭЛЕМЕНТАМИ БЛАГОУСТРОЙСТВА ТЕРРИТОРИЙ,Штука,
4.37-3-4,"Монтаж оборудования на открытой площадке, масса оборудования 0,5 т",1 шт.,1,Замена бункера - накопителя в рамках благоустройства территории,91743117.0,02.03.03.06 ОБУСТРОЙСТВО МАФ ТЕРРИТОРИЙ,Штука,
